"Subj","Controller","ItemNo","Scenario","Text","Answer","NullOrCorrect","AnswerTimes"
"1581680476","AcceptabilityJudgment","75","filler6-good-left","NULL","levý","NULL","6647"
"1581680476","AcceptabilityJudgment","22","first-item5-nd-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_non-distribtive.jpg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_nd_wrong.jpg?raw=true></td></table></center>Kontext: V naší vesnici se rozmohlo rušení nočního klidu z důvodu otevření nové herny. Zastupitelé vesnice situaci projednali a rozhodli o nových vyhláškách: jedna říká%2C že rušení nočního klidu je nezákonné%2C a druhá upravuje zákon o hazardních hrách. Vyhlášky vyvěsili šéf policie a starosta.</p><center><p>Věta: <i>Starosta i šéf policie pověsili na vývěsní desku dvě vyhlášky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680476","AcceptabilityJudgment","22","first-item5-nd-ref","NULL","levý","NULL","12503"
"1581680505","Form","1","intro","name","Jana Folková","",""
"1581680505","Form","1","intro","snumber","449877","",""
"1581680505","AcceptabilityJudgment","71","filler2-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_d.jpg?raw=true></td><td><img style=display:block;max-width:600px;max-height:600px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_non-d_f.jpg?raw=true></td></table></center>Kontext: Policisté pronásledovali skupinu zlodějů aut. Ti byli po krátké honičce s policisty dopadeni v kradených autech. Některým policistům se podařilo dopadnout a zatknout více zlodějů%2C někteří zůstali s policejními psy a nezatkli žádného zločince.</p><center><p>Věta: <i>Pouze jeden policista zatkl jednoho zloděje.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","71","filler2-good-right","NULL","pravý","NULL","29893"
"1581680505","AcceptabilityJudgment","38","first-item9-d-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d.jpg?raw=true></td><td><img style=display:block;max-width:470px;max-height:470px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d_f.jpg?raw=true></td></table></center>Kontext: Chlapeček a holčička byli moc rozmazlení a nevážili si věcí%2C které dostali od rodičů. Odpoledne si spolu děti hrály a poškodily několik hraček.</p><center><p>Věta: <i>Chlapeček i holčička poškodili dvě hračky. </i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","38","first-item9-d-ref","NULL","levý","NULL","25467"
"1581680505","AcceptabilityJudgment","83","filler14-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_nd.jpg?raw=true></td><td><img style=display:block;max-width:430px;max-height:430px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_d_f.jpeg?raw=true></td></table></center>Kontext: Farmář má velmi rád svá zvířata a dobře se o ně stará. Někdy ovšem%2C když má špatný den%2C nakopne slepice%2C které se mu pořád pletou pod nohy.</p><center><p>Věta: <i>Dnes farmář nakopl jednu slepici.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","83","filler14-good-right","NULL","ani jeden","NULL","10395"
"1581680505","AcceptabilityJudgment","32","first-item7-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td></table></center>Kontext: V kině tento týden začali dávat nový film o válce mezi roboty a lidmi. Roboti mají různé barvy podle jejich vojenské hodnosti. Roboti se chovají brutálně a nerozlišují mezi vojáky a civilisty. Hlavní hrdina%2C který patří k vojenské jednotce%2C přežije%2C ale někteří jeho kamarádi zemřou.</p><center><p>Věta: <i>V džungli byli voják i civilista zabiti dvěma roboty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","32","first-item7-nd-move-a","NULL","levý","NULL","17844"
"1581680505","AcceptabilityJudgment","77","filler8-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:380px;max-height:380px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d_f.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_nd.jpg?raw=true></td></table></center>Kontext: Dědeček měl radost%2C že se děti na oslavě jeho narozenin chovají vzorně a v klidu si hrají. Pak ale přišla jeho nejstarší dcera se svými dětmi%2C kteří jsou pěkní rošťáci a rády ničí hračky. Díky přísnému tatínkovi se téměř nic nestalo.</p><center><p>Věta: <i>Pouze jedno dítě zničilo jednu hračku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","77","filler8-good-left","NULL","levý","NULL","38308"
"1581680505","AcceptabilityJudgment","27","first-item6-d-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_distributive.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_d_wrong.jpg?raw=true></td></table></center>Kontext: V centru města se stala dopravní nehoda. Naštěstí nebyl nikdo vážně zraněn. Někteří lidé byli přesto převezeni do nemocnice%2C kde byli ošetřeni zdravotníky.</p><center><p>Věta: <i>Dva doktoři ošetřili staršího muže i dítě.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","27","first-item6-d-svo","NULL","levý","NULL","24381"
"1581680505","AcceptabilityJudgment","80","filler11-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_distributive.jpeg?raw=true></td><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_d_wrong.jpeg?raw=true></td></table></center>Kontext: Kniha <i>Jupiter</i> je po několik desetiletí oblíbenou dětskou knihou. Vyšla v několika edicích%2C ovšem pouze u jednoho nakladatelství.</p><center><p>Věta: <i>Pouze nakladatelství <i>Host<i> vydalo knihu <i>Jupiter</i>.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","80","filler11-bad","NULL","ani jeden","NULL","14630"
"1581680505","AcceptabilityJudgment","53","first-item12-d-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:420px;max-height:420px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_distributive.jpeg?raw=true></td><td><img style=display:block;max-width:490px;max-height:490px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_d_wrong.jpeg?raw=true></td></table></center>Kontext: Na středověký jarmark se sjeli příznivci z celého okolí. Prodavači byli oblečeni do typických středověkých kostýmů a prodávali ručně vyrobené výrobky. Mezi oblíbené patřily stánky kovářů%2C kteří na přání zákazníků ukovali ozdobné železné předměty.</p><center><p>Věta: <i> Železnou podkovu i železný meč dva kováři ukovali na jarmarku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","53","first-item12-d-move-abar","NULL","levý","NULL","18740"
"1581680505","AcceptabilityJudgment","82","filler13-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/13_d_wrong.jpg?raw=true></td><td><img style=display:block;max-width:370px;max-height:370px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/13_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Děti si při hře v lese roztrhly oblečení. Maminky z toho nebyly šťastné%2C ale rozhodly se%2C že dětem oblečení zašijí.</p><center><p>Věta: <i>Dvě maminky zašily dvě trička.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","82","filler13-bad","NULL","ani jeden","NULL","17797"
"1581680505","AcceptabilityJudgment","48","first-item11-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Slavný spisovatel napsal román <i>Svět</i> a básnickou sbírku <i>Jupiter</i>. Oslovil dvě brněnská nakladatelství Host a Jota%2C která nakonec souhlasila%2C že mu knihy vydají.</p><center><p>Věta: <i>Román i básnická sbírka byly vydány dvěma nakladatelstvími.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","48","first-item11-nd-move-a","NULL","levý","NULL","16237"
"1581680505","AcceptabilityJudgment","78","filler9-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td></table></center>Kontext: Velmi oblíbenou počítačovou hrou se stali <i>Zabijáčtí roboti</i>. Tuto hru je možné hrát i s kamarády. Hráč si vybere jednoho robota. Úkolem je zabít určitý počet vojáků%2C a poté se hráč dostane na vyšší level hry.</p><center><p>Věta: <i>V prvním levelu hry každý robot zabil dva vojáky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","78","filler9-bad","NULL","ani jeden","NULL","11009"
"1581680505","AcceptabilityJudgment","16","first-item3-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:600px;max-height:600px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_nd_f.jpg?raw=true></td></table></center>Kontext: Starosta města musel posílit policejní hlídky%2C protože se ve městě objevila skupina zlodějů%2C kteří rabovali obchody a okrádali občany. Zlodějům veleli Thomas a Robin. Starosta doufal%2C že se policistům podaří vůdce zlodějů chytit předtím%2C než začne jarní festival. K případu byli přidělení policisté Jaroslav a Svatopluk.</p><center><p>Věta: <i>Ještě před zahájením jarního festivalu byli Robin i Thomas uvězněni dvěma policisty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","16","first-item3-nd-move-a","NULL","levý","NULL","40399"
"1581680505","AcceptabilityJudgment","74","filler5-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:320px;max-height:320px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_non-distributive_new.jpg?raw=true></td></table></center>Kontext: Starosta města uspořádal soutěž malířů. Prvním úkolem bylo natřít dva domy v určitém časovém limitu. Ti%2C kteří to zvládli%2C pokračovali do dalšího kola.</p><center><p>Věta: <i>Každý malíř zvládl natřít oba domy v daném limitu.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581680505","AcceptabilityJudgment","74","filler5-bad","NULL","ani jeden","NULL","12188"
"1581680505","AcceptabilityJudgment","43","first-item10-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Na dětském pirátském táboře byly děti rozděleny do skupin. Každá skupina dostala za úkol zvolit si název své pirátské lodi a vyrobit vlastní vlajku. Po celé dva týdny děti sbíraly body za plnění různých úkolů. Každý večer byly před večeří pověšeny před hlavním stanem vlajky a byl vyhlášen počet získaných bodů jednotlivých skupin.</p><center><p>Věta: <i>Dnes večer dvě děti pověsily zelenou vlajku i červenou vlajku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
